Lat,Long,CrimeCount
-2.551824,53.601293,8
-2.551784,53.602857,1
-2.55164,53.597635,2
-2.551574,53.53104,1
-2.551491,53.532767,1
-2.551437,53.598275,2
-2.551184,53.494055,1
-2.550993,53.597827,1
-2.550858,53.524698,1
-2.550724,53.530694,3
-2.55067,53.524177,1
-2.550602,53.602602,1
-2.55052,53.596319,1
-2.550295,53.476648,1
-2.550216,53.602001,2
-2.549523,53.600971,2
-2.549092,53.599184,1
-2.549043,53.524329,4
-2.548942,53.606286,2
-2.548833,53.545417,1
-2.547429,53.601448,1
-2.547276,53.600172,9
-2.546968,53.599688,1
-2.546814,53.476583,5
-2.546787,53.528375,7
-2.546698,53.599869,2
-2.546691,53.594683,1
-2.546446,53.606126,3
-2.546229,53.51316,2
-2.546166,53.514077,1
-2.546132,53.523174,1
-2.546061,53.517646,4
-2.546027,53.600564,1
-2.545988,53.601077,1
-2.545772,53.494016,2
-2.545517,53.512902,1
-2.545394,53.498647,1
-2.545231,53.59389,7
-2.545176,53.607211,2
-2.545124,53.522234,1
-2.54508,53.523475,1
-2.545075,53.604101,1
-2.544855,53.477742,1
-2.544466,53.477996,1
-2.544338,53.512638,1
-2.544316,53.605012,1
-2.544264,53.496306,1
-2.544181,53.595674,1
-2.544071,53.607108,1
-2.543508,53.474944,1
-2.543176,53.597458,2
-2.543151,53.594322,1
-2.543005,53.601783,1
-2.542845,53.512699,5
-2.542826,53.522955,2
-2.542815,53.594053,1
-2.542766,53.511198,2
-2.542611,53.605209,1
-2.542025,53.59368,2
-2.541747,53.591991,2
-2.541571,53.475438,1
-2.541431,53.525963,2
-2.541309,53.496293,1
-2.54118,53.509821,3
-2.541066,53.593136,1
-2.540955,53.476789,1
-2.540856,53.509265,1
-2.540558,53.498876,1
-2.54055,53.507667,1
-2.540514,53.601983,1
-2.540367,53.602262,1
-2.540258,53.598442,2
-2.540156,53.595234,2
-2.540153,53.592618,2
-2.540153,53.565339,2
-2.540083,53.511318,1
-2.539887,53.601347,1
-2.539713,53.497594,1
-2.539513,53.510305,3
-2.539359,53.50769,4
-2.53923,53.603157,1
-2.539192,53.480339,5
-2.53898,53.500411,1
-2.538783,53.511063,1
-2.538781,53.591645,2
-2.53852,53.525986,1
-2.538456,53.506679,12
-2.538187,53.598398,1
-2.537952,53.506177,2
-2.537801,53.591775,1
-2.537789,53.602786,2
-2.537629,53.510421,1
-2.537382,53.54208,2
-2.537238,53.508131,5
-2.53706,53.525003,1
-2.536986,53.5835,3
-2.536857,53.591222,1
-2.536834,53.591797,2
-2.536475,53.5909,1
-2.535946,53.522815,3
-2.535806,53.506987,2
-2.535426,53.507933,1
-2.535405,53.507429,4
-2.535404,53.502567,1
-2.535307,53.535519,3
-2.53523,53.504293,2
-2.535163,53.539636,2
-2.535147,53.515691,1
-2.535131,53.504842,1
-2.534724,53.577839,2
-2.534599,53.584689,8
-2.534427,53.499173,1
-2.534195,53.483184,5
-2.533951,53.50455,2
-2.533934,53.535516,2
-2.533916,53.516137,1
-2.533802,53.58382,1
-2.533728,53.589933,1
-2.533672,53.5051,2
-2.533478,53.54367,2
-2.533453,53.498494,2
-2.533298,53.504149,7
-2.533296,53.499151,1
-2.533292,53.544471,4
-2.53319,53.517138,3
-2.533173,53.585414,1
-2.533056,53.498038,1
-2.532994,53.508779,2
-2.532973,53.517858,2
-2.53282,53.535773,3
-2.532628,53.49999,1
-2.532627,53.504727,1
-2.532457,53.584968,4
-2.53244,53.534327,1
-2.532423,53.510076,1
-2.532397,53.498454,7
-2.532359,53.538678,1
-2.531975,53.581438,3
-2.531876,53.496506,4
-2.531737,53.499904,2
-2.53148,53.516687,2
-2.531191,53.52129,1
-2.531,53.500015,2
-2.530748,53.590755,3
-2.530736,53.533139,1
-2.530639,53.497671,2
-2.530478,53.5789,1
-2.530472,53.561526,1
-2.530434,53.587458,1
-2.530309,53.585903,1
-2.530228,53.585445,1
-2.529903,53.541367,1
-2.529503,53.51177,1
-2.529441,53.48742,4
-2.529349,53.534449,3
-2.529194,53.588533,1
-2.528888,53.493814,1
-2.52876,53.581623,4
-2.528681,53.480871,1
-2.528421,53.481735,1
-2.528358,53.50338,1
-2.527928,53.536666,1
-2.527738,53.546824,6
-2.527399,53.511078,2
-2.527151,53.589486,1
-2.527119,53.483718,1
-2.527112,53.512248,1
-2.52696,53.496366,1
-2.526887,53.488088,2
-2.526778,53.512061,1
-2.526763,53.499935,31
-2.526667,53.560257,3
-2.526616,53.51359,1
-2.5266,53.54638,1
-2.526582,53.589839,1
-2.526556,53.51119,1
-2.526504,53.504628,1
-2.526496,53.497842,4
-2.526473,53.542227,1
-2.526437,53.515037,1
-2.526371,53.509708,1
-2.526357,53.514669,1
-2.526291,53.548215,6
-2.526264,53.544871,1
-2.526249,53.496171,2
-2.526197,53.516342,1
-2.526096,53.508154,3
-2.525986,53.586884,1
-2.525954,53.502788,1
-2.525933,53.512038,2
-2.525908,53.550194,1
-2.525807,53.580979,2
-2.525711,53.540406,2
-2.525707,53.548622,1
-2.525669,53.545539,1
-2.525654,53.532182,1
-2.525529,53.545234,2
-2.525487,53.589322,2
-2.52546,53.544524,2
-2.525326,53.504409,9
-2.525281,53.493488,1
-2.525258,53.481875,1
-2.525056,53.492366,1
-2.524792,53.590539,1
-2.524776,53.50265,3
-2.52476,53.500124,2
-2.524749,53.496753,1
-2.524743,53.498776,1
-2.524684,53.508618,2
-2.524536,53.54789,1
-2.524314,53.510364,1
-2.524231,53.495093,1
-2.524202,53.537986,1
-2.524155,53.488972,1
-2.524152,53.538831,1
-2.524076,53.588834,2
-2.52405,53.490231,1
-2.524042,53.577536,1
-2.523929,53.501215,1
-2.523892,53.488416,1
-2.523787,53.587406,1
-2.523764,53.541619,1
-2.523388,53.496472,8
-2.523364,53.550771,2
-2.523353,53.548641,1
-2.523288,53.50547,3
-2.523266,53.539123,2
-2.523223,53.481803,2
-2.523142,53.499753,11
-2.523128,53.496113,1
-2.522939,53.588452,2
-2.522917,53.497373,5
-2.522889,53.509795,3
-2.522884,53.493472,3
-2.52288,53.534756,2
-2.52273,53.543403,2
-2.522628,53.548626,2
-2.522543,53.54166,1
-2.52253,53.500197,1
-2.522481,53.502354,2
-2.522408,53.497644,1
-2.522381,53.499128,2
-2.522358,53.494777,7
-2.522204,53.544799,4
-2.522157,53.553203,3
-2.522157,53.49316,3
-2.522106,53.507443,1
-2.522094,53.507695,1
-2.522076,53.544179,1
-2.522012,53.496118,1
-2.521928,53.489224,2
-2.521925,53.531956,1
-2.521709,53.510663,2
-2.521668,53.497513,2
-2.521649,53.585519,1
-2.521632,53.582957,1
-2.521627,53.548154,1
-2.521439,53.504705,4
-2.521384,53.508813,1
-2.521137,53.541496,1
-2.521069,53.484329,3
-2.521013,53.510468,1
-2.520992,53.496473,1
-2.520884,53.497534,1
-2.520846,53.558314,1
-2.520801,53.501795,3
-2.52076,53.548904,2
-2.520717,53.579743,1
-2.520714,53.547592,1
-2.520682,53.543727,1
-2.520473,53.495927,2
-2.520409,53.547332,2
-2.520391,53.552033,1
-2.520276,53.504458,6
-2.520167,53.500557,9
-2.520053,53.491228,1
-2.520048,53.501915,1
-2.520025,53.495075,1
-2.520002,53.494464,1
-2.520001,53.536207,1
-2.519942,53.508001,4
-2.519673,53.501998,3
-2.519601,53.584827,1
-2.519407,53.496327,13
-2.519325,53.501918,5
-2.519266,53.537828,1
-2.519235,53.596891,1
-2.518962,53.496931,6
-2.518875,53.497156,4
-2.518739,53.490973,1
-2.518714,53.549398,1
-2.51868,53.581163,1
-2.518577,53.498731,2
-2.518577,53.503683,2
-2.518553,53.544887,5
-2.518455,53.504781,2
-2.518446,53.495406,1
-2.518365,53.496161,3
-2.518358,53.496853,5
-2.518239,53.536457,3
-2.518179,53.50684,2
-2.518146,53.497978,4
-2.518074,53.584752,1
-2.517901,53.500118,1
-2.517882,53.556709,1
-2.517879,53.558867,1
-2.517854,53.582812,2
-2.517803,53.553887,2
-2.517615,53.555794,1
-2.51761,53.494807,2
-2.517554,53.502609,4
-2.517545,53.500578,4
-2.517489,53.509603,3
-2.517478,53.497612,3
-2.517455,53.537773,4
-2.517419,53.534789,1
-2.517415,53.501109,3
-2.517322,53.488516,1
-2.51726,53.535382,1
-2.517181,53.510323,1
-2.517141,53.540452,2
-2.517109,53.503222,3
-2.517028,53.507681,1
-2.517001,53.496814,4
-2.517,53.522755,2
-2.516898,53.501983,1
-2.516808,53.503233,2
-2.516487,53.541309,1
-2.516457,53.543754,1
-2.516059,53.496207,11
-2.515986,53.552241,1
-2.515878,53.498697,2
-2.515767,53.496963,3
-2.515673,53.49788,1
-2.515574,53.530734,1
-2.515546,53.504865,2
-2.515501,53.494888,3
-2.515446,53.499122,5
-2.515341,53.496677,2
-2.515145,53.541405,1
-2.515042,53.501802,2
-2.514899,53.511151,1
-2.514741,53.495655,2
-2.514595,53.497265,2
-2.51422,53.497428,3
-2.513777,53.495695,3
-2.513568,53.556962,1
-2.513361,53.522411,11
-2.513361,53.49496,11
-2.513337,53.496731,2
-2.513298,53.500938,2
-2.513027,53.554627,4
-2.512916,53.498054,2
-2.512673,53.496653,1
-2.512633,53.558251,1
-2.512397,53.491234,1
-2.512303,53.49474,2
-2.512113,53.490228,2
-2.512072,53.510534,1
-2.51205,53.552465,1
-2.511516,53.516963,1
-2.511456,53.495696,5
-2.511436,53.494078,6
-2.511412,53.49211,5
-2.511361,53.496614,1
-2.511183,53.548163,1
-2.511115,53.492417,1
-2.510812,53.503609,14
-2.510608,53.580614,1
-2.510507,53.490802,3
-2.510172,53.556976,1
-2.510119,53.550064,2
-2.51002,53.492853,1
-2.509818,53.560187,1
-2.509797,53.495658,1
-2.509576,53.492334,1
-2.509506,53.555613,1
-2.50928,53.49904,2
-2.509133,53.503113,1
-2.508621,53.505704,1
-2.508302,53.495449,2
-2.508206,53.520123,2
-2.508137,53.554666,2
-2.508037,53.522425,1
-2.507822,53.494328,1
-2.507764,53.595403,5
-2.507722,53.507469,1
-2.507662,53.496153,1
-2.507275,53.519228,1
-2.506719,53.523248,1
-2.506511,53.541145,4
-2.50605,53.499989,1
-2.505981,53.518245,1
-2.505724,53.501761,1
-2.505523,53.496225,1
-2.505453,53.5208,1
-2.505413,53.522472,1
-2.505366,53.493205,1
-2.505028,53.526833,1
-2.504947,53.494708,1
-2.504874,53.493639,2
-2.504758,53.483842,2
-2.504687,53.519778,1
-2.504676,53.534079,2
-2.50424,53.501138,1
-2.504086,53.484375,3
-2.504062,53.524266,7
-2.50385,53.502614,3
-2.503493,53.494157,3
-2.503445,53.490104,1
-2.50336,53.490562,1
-2.503294,53.530777,4
-2.503274,53.49983,1
-2.503146,53.529699,2
-2.50306,53.486797,1
-2.502773,53.485468,1
-2.502711,53.551543,2
-2.502635,53.482736,1
-2.502513,53.487761,2
-2.502428,53.529001,2
-2.502345,53.523222,1
-2.502176,53.530584,1
-2.502173,53.494684,1
-2.502124,53.494307,1
-2.501729,53.489014,1
-2.501658,53.489311,1
-2.501352,53.487694,1
-2.501149,53.493484,1
-2.500801,53.494672,2
-2.500789,53.528109,1
-2.500758,53.485854,1
-2.500749,53.483814,2
-2.500621,53.531831,2
-2.500564,53.491158,2
-2.500549,53.526987,2
-2.50017,53.56394,2
-2.500153,53.534314,4
-2.499895,53.527798,2
-2.499733,53.484582,3
-2.499666,53.565973,1
-2.499439,53.524906,1
-2.499228,53.480063,2
-2.499191,53.562847,2
-2.499172,53.491946,2
-2.499156,53.504728,2
-2.499095,53.532853,1
-2.498926,53.522373,2
-2.498744,53.523569,3
-2.498212,53.488526,3
-2.498148,53.488211,1
-2.498038,53.522521,1
-2.497852,53.52467,1
-2.497697,53.525578,2
-2.497662,53.529075,3
-2.497615,53.49029,1
-2.49719,53.531243,4
-2.497051,53.49493,3
-2.497022,53.497582,1
-2.496608,53.53049,1
-2.49658,53.535821,1
-2.496504,53.529322,1
-2.496447,53.485791,1
-2.496305,53.531696,4
-2.495992,53.493281,1
-2.495929,53.535689,1
-2.495885,53.527995,3
-2.495814,53.523213,6
-2.495704,53.485435,1
-2.495611,53.523942,12
-2.495576,53.53125,1
-2.495502,53.493939,1
-2.495444,53.526424,1
-2.49533,53.533453,1
-2.494828,53.49556,1
-2.494738,53.521492,1
-2.494669,53.531092,1
-2.494598,53.523722,13
-2.494348,53.529484,1
-2.494269,53.522662,1
-2.493541,53.533973,1
-2.493529,53.525191,1
-2.492996,53.535188,1
-2.49289,53.500008,1
-2.492769,53.572779,1
-2.492767,53.525823,4
-2.492745,53.530471,2
-2.492432,53.524234,1
-2.492381,53.52249,3
-2.492332,53.533798,2
-2.491983,53.524559,3
-2.491724,53.534744,1
-2.491714,53.523509,1
-2.491565,53.493703,1
-2.491298,53.525353,1
-2.491204,53.523753,7
-2.491072,53.522702,2
-2.49093,53.571708,1
-2.490729,53.53091,2
-2.490637,53.532061,2
-2.490634,53.524025,1
-2.490437,53.529177,1
-2.490389,53.525015,4
-2.489297,53.524471,2
-2.489138,53.527699,1
-2.489003,53.530351,1
-2.488925,53.530118,1
-2.488848,53.532671,1
-2.488823,53.555313,1
-2.488811,53.525498,1
-2.488638,53.523593,2
-2.488637,53.522146,5
-2.488357,53.571233,2
-2.488136,53.532413,4
-2.487987,53.524639,2
-2.487639,53.521979,1
-2.487491,53.523544,4
-2.487212,53.533334,2
-2.487192,53.501407,2
-2.486985,53.531959,1
-2.486968,53.527888,1
-2.486899,53.533712,1
-2.486507,53.558675,1
-2.486465,53.49323,2
-2.486422,53.503926,1
-2.48638,53.525319,6
-2.486069,53.500746,1
-2.485988,53.524,1
-2.485807,53.504226,1
-2.485596,53.593868,1
-2.48556,53.532684,2
-2.485467,53.557529,2
-2.485333,53.526079,3
-2.485286,53.500839,1
-2.48515,53.578617,1
-2.485041,53.529576,8
-2.48496,53.506611,2
-2.484835,53.524696,1
-2.48455,53.507655,1
-2.484414,53.502362,2
-2.484131,53.533121,1
-2.484055,53.558172,2
-2.483997,53.531962,2
-2.483684,53.578551,2
-2.483454,53.521322,1
-2.48333,53.503804,1
-2.483308,53.525763,2
-2.483267,53.585707,1
-2.483244,53.528055,3
-2.482906,53.528884,1
-2.48283,53.502242,1
-2.482813,53.504786,4
-2.482553,53.505758,5
-2.482411,53.570215,4
-2.481861,53.520556,1
-2.481572,53.512287,2
-2.481525,53.505546,2
-2.481432,53.502616,3
-2.481228,53.503273,2
-2.48114,53.572647,2
-2.481077,53.567101,1
-2.481027,53.516155,1
-2.480651,53.525549,1
-2.480637,53.518943,4
-2.480289,53.59353,4
-2.479953,53.51855,1
-2.479754,53.516915,2
-2.479742,53.591878,1
-2.479376,53.571593,2
-2.479299,53.518067,1
-2.479249,53.57234,1
-2.479024,53.592546,2
-2.47902,53.566804,1
-2.478898,53.517224,3
-2.478868,53.590704,1
-2.478676,53.565735,1
-2.478583,53.584243,1
-2.478476,53.506538,2
-2.478368,53.590616,1
-2.477696,53.565892,1
-2.477669,53.591635,1
-2.47742,53.594926,2
-2.477156,53.56353,3
-2.476688,53.517853,1
-2.476549,53.564584,1
-2.476282,53.513909,1
-2.476273,53.596386,2
-2.476245,53.517324,1
-2.476107,53.507743,1
-2.476098,53.516354,1
-2.47585,53.591013,3
-2.475782,53.595795,1
-2.475761,53.587139,2
-2.475753,53.569001,1
-2.475586,53.516392,3
-2.475305,53.573506,1
-2.474383,53.59358,1
-2.474275,53.563775,1
-2.474197,53.535175,1
-2.47408,53.588126,1
-2.474023,53.514169,1
-2.473984,53.590364,1
-2.473865,53.564883,1
-2.473806,53.533918,1
-2.47379,53.571633,1
-2.473785,53.544219,2
-2.473576,53.517398,1
-2.473554,53.531654,2
-2.47314,53.568948,1
-2.473115,53.512546,2
-2.473067,53.584049,1
-2.472926,53.597038,1
-2.472848,53.514354,1
-2.472808,53.570271,1
-2.472765,53.592158,1
-2.472747,53.517419,1
-2.472671,53.593201,1
-2.472658,53.560879,1
-2.472509,53.563755,3
-2.472471,53.512962,3
-2.472398,53.547037,1
-2.472312,53.514904,1
-2.472263,53.591845,1
-2.472208,53.515048,2
-2.471727,53.536901,1
-2.471544,53.591066,1
-2.471477,53.571472,1
-2.471447,53.559221,1
-2.471429,53.534565,1
-2.47134,53.561864,1
-2.471286,53.514926,3
-2.471275,53.545163,3
-2.471251,53.513129,1
-2.471205,53.53338,1
-2.471104,53.588102,1
-2.470943,53.589963,1
-2.470894,53.513534,1
-2.47082,53.521822,1
-2.470787,53.55419,4
-2.470661,53.514308,1
-2.470641,53.516547,1
-2.470626,53.592705,1
-2.470335,53.599133,1
-2.470286,53.51449,1
-2.470271,53.560789,1
-2.470224,53.523874,1
-2.470154,53.533833,1
-2.470082,53.523308,1
-2.469909,53.592115,1
-2.469826,53.562777,1
-2.469785,53.557753,2
-2.469744,53.547282,1
-2.469698,53.514438,2
-2.469678,53.52082,2
-2.469631,53.543893,2
-2.469551,53.599307,1
-2.469549,53.584135,1
-2.469496,53.539822,1
-2.469487,53.537665,1
-2.469442,53.515922,1
-2.469406,53.552155,1
-2.469309,53.513415,3
-2.469276,53.564937,4
-2.469166,53.522251,2
-2.469136,53.512741,1
-2.469007,53.567949,2
-2.468916,53.521551,1
-2.46891,53.51418,4
-2.468909,53.579508,1
-2.468877,53.516616,1
-2.468718,53.521363,1
-2.468689,53.588336,1
-2.468616,53.549012,1
-2.468531,53.565865,1
-2.468207,53.51599,1
-2.467867,53.51662,2
-2.46775,53.517007,1
-2.467724,53.565212,1
-2.467698,53.515021,3
-2.467695,53.514698,1
-2.46769,53.563541,1
-2.467512,53.563865,1
-2.4675,53.513449,4
-2.467365,53.555929,1
-2.467241,53.514556,2
-2.467229,53.513468,8
-2.467195,53.562482,1
-2.467191,53.562105,1
-2.467023,53.587956,1
-2.466955,53.51462,1
-2.466946,53.567301,1
-2.466857,53.513991,3
-2.466735,53.585135,1
-2.46662,53.565055,4
-2.466583,53.513731,1
-2.46658,53.516194,2
-2.466322,53.524303,1
-2.466257,53.508717,2
-2.466252,53.521984,1
-2.465896,53.560995,1
-2.465632,53.564519,1
-2.465469,53.567549,2
-2.465462,53.509133,1
-2.465446,53.591521,1
-2.465415,53.566696,4
-2.465252,53.503678,4
-2.465246,53.577428,1
-2.465155,53.558176,1
-2.465115,53.514654,1
-2.465099,53.565465,1
-2.465092,53.509773,1
-2.464876,53.557511,1
-2.464737,53.555822,1
-2.464701,53.56766,2
-2.464646,53.562717,1
-2.464596,53.556704,1
-2.464422,53.612495,2
-2.464284,53.493786,1
-2.464056,53.499099,1
-2.464028,53.514505,3
-2.463981,53.591554,3
-2.463841,53.511153,8
-2.463831,53.501949,1
-2.463807,53.559107,1
-2.463762,53.503945,1
-2.463716,53.513589,1
-2.463559,53.56406,1
-2.463319,53.493789,1
-2.463284,53.587206,1
-2.463209,53.59695,1
-2.46305,53.511911,2
-2.462999,53.505907,2
-2.462994,53.56622,1
-2.46298,53.591198,1
-2.46297,53.504586,2
-2.462891,53.509809,1
-2.462812,53.586929,1
-2.462686,53.589195,4
-2.462667,53.515544,1
-2.46254,53.567489,1
-2.462501,53.566725,1
-2.462458,53.51159,1
-2.462401,53.565898,1
-2.46229,53.579219,1
-2.462247,53.586311,1
-2.462182,53.59557,3
-2.461901,53.514459,1
-2.461744,53.581792,1
-2.461735,53.557416,1
-2.461724,53.513453,3
-2.461688,53.514254,1
-2.461513,53.495405,3
-2.46147,53.600965,2
-2.461424,53.592651,3
-2.461361,53.556348,1
-2.461311,53.508709,1
-2.461224,53.557562,1
-2.461122,53.567629,1
-2.460963,53.510005,2
-2.460911,53.588537,2
-2.460872,53.557194,2
-2.460869,53.569374,1
-2.460622,53.566085,1
-2.460579,53.596879,1
-2.460305,53.577268,2
-2.460255,53.568441,1
-2.460135,53.556056,1
-2.460128,53.584612,1
-2.460068,53.558186,2
-2.460024,53.566662,2
-2.459932,53.567939,2
-2.459895,53.565863,4
-2.459805,53.496401,1
-2.459789,53.564524,1
-2.459731,53.578582,1
-2.459691,53.566565,1
-2.459618,53.565451,1
-2.45955,53.503404,1
-2.459329,53.556832,1
-2.459269,53.506775,1
-2.459255,53.568184,1
-2.459106,53.585056,2
-2.459037,53.567511,2
-2.458693,53.591538,1
-2.45869,53.510346,1
-2.458646,53.56629,1
-2.458536,53.510023,1
-2.458526,53.584492,2
-2.458445,53.561698,1
-2.458347,53.579145,1
-2.458261,53.587927,3
-2.458201,53.565627,3
-2.458174,53.59945,3
-2.458157,53.592313,1
-2.458082,53.557385,1
-2.457997,53.560765,2
-2.457817,53.587389,2
-2.457809,53.578221,2
-2.457769,53.58712,1
-2.457616,53.58135,1
-2.45753,53.594383,1
-2.457381,53.563751,1
-2.457207,53.558853,2
-2.457146,53.55738,1
-2.45712,53.566152,1
-2.456928,53.588957,1
-2.456908,53.561938,1
-2.456868,53.591806,1
-2.456794,53.565345,1
-2.456687,53.566666,5
-2.456535,53.588922,1
-2.456533,53.593021,1
-2.456532,53.587304,1
-2.456523,53.569606,3
-2.456333,53.500108,1
-2.456213,53.563279,3
-2.45616,53.593463,1
-2.456114,53.59757,1
-2.456023,53.584906,1
-2.455761,53.514249,5
-2.45575,53.503382,2
-2.455717,53.569088,1
-2.455669,53.56747,1
-2.455662,53.559767,1
-2.45566,53.565196,6
-2.45566,53.561008,6
-2.455494,53.583488,1
-2.455441,53.588351,1
-2.455354,53.587309,1
-2.455331,53.56553,3
-2.455296,53.50884,1
-2.455162,53.583534,1
-2.454976,53.591544,1
-2.454654,53.56289,3
-2.454609,53.585424,8
-2.454523,53.560562,2
-2.454513,53.594817,1
-2.454492,53.594296,1
-2.454385,53.560365,4
-2.454286,53.567988,1
-2.454169,53.567008,3
-2.454076,53.568177,2
-2.454022,53.592698,1
-2.453907,53.558057,1
-2.453773,53.583576,4
-2.453764,53.582713,1
-2.453722,53.571747,3
-2.453653,53.556898,1
-2.45362,53.56648,1
-2.453575,53.58763,1
-2.453485,53.590561,1
-2.453283,53.428958,1
-2.453162,53.561772,4
-2.453112,53.565529,2
-2.452987,53.559517,1
-2.452956,53.586248,6
-2.452937,53.567561,1
-2.452929,53.595066,1
-2.452909,53.590347,2
-2.452882,53.566645,1
-2.452881,53.563688,7
-2.452878,53.494171,1
-2.452703,53.592289,2
-2.452692,53.582735,1
-2.452685,53.587786,3
-2.452542,53.568704,4
-2.452522,53.513084,1
-2.45247,53.581738,2
-2.452455,53.559168,1
-2.452379,53.567573,1
-2.452378,53.573199,3
-2.45237,53.582313,3
-2.452369,53.427972,1
-2.452365,53.560616,1
-2.452351,53.583392,2
-2.452349,53.570494,8
-2.45226,53.502676,2
-2.452215,53.569218,4
-2.452214,53.562036,1
-2.45219,53.589487,1
-2.452092,53.561893,1
-2.452031,53.591636,1
-2.452019,53.549408,1
-2.451908,53.584329,3
-2.451902,53.504484,1
-2.451845,53.560042,1
-2.451822,53.583295,1
-2.451814,53.591088,1
-2.451808,53.579152,1
-2.451743,53.591511,2
-2.451735,53.593569,1
-2.451732,53.565022,1
-2.451593,53.566101,1
-2.451579,53.567594,1
-2.451541,53.595188,1
-2.451506,53.584887,1
-2.451349,53.587117,2
-2.45134,53.565051,1
-2.451335,53.581562,1
-2.451252,53.565303,1
-2.451221,53.568026,1
-2.451172,53.503885,1
-2.45117,53.559038,1
-2.451156,53.578983,1
-2.451137,53.442386,3
-2.451082,53.596133,1
-2.451071,53.570948,6
-2.451049,53.506465,1
-2.450965,53.562481,1
-2.450946,53.570589,1
-2.450912,53.582984,1
-2.450872,53.567911,2
-2.45079,53.557296,1
-2.450676,53.559399,1
-2.450655,53.577331,1
-2.450613,53.584657,2
-2.45058,53.571651,1
-2.450556,53.587893,4
-2.450556,53.580783,4
-2.450534,53.567382,2
-2.450514,53.586743,1
-2.450478,53.577701,2
-2.450443,53.581467,1
-2.450411,53.569971,1
-2.450353,53.513335,1
-2.450265,53.42967,1
-2.450153,53.493094,1
-2.450139,53.572803,1
-2.450108,53.511547,1
-2.450027,53.566485,1
-2.449988,53.568552,2
-2.449983,53.570907,1
-2.449938,53.582296,3
-2.449921,53.570719,1
-2.449867,53.575627,1
-2.449796,53.570324,1
-2.44968,53.559466,1
-2.449665,53.558046,1
-2.449655,53.503001,1
-2.449638,53.595285,1
-2.449584,53.567421,1
-2.449548,53.579726,1
-2.449475,53.594216,1
-2.449447,53.578756,3
-2.449415,53.584266,3
-2.449376,53.574864,5
-2.449368,53.557085,2
-2.449367,53.558362,1
-2.449341,53.592985,1
-2.449287,53.559414,2
-2.449287,53.429701,2
-2.449229,53.576726,1
-2.449226,53.426798,1
-2.449106,53.569392,1
-2.449071,53.584627,1
-2.449013,53.586218,2
-2.448995,53.497637,2
-2.448885,53.595504,1
-2.448874,53.585976,1
-2.44886,53.501916,2
-2.448762,53.586821,1
-2.448752,53.57013,3
-2.448595,53.595262,1
-2.448557,53.510367,1
-2.448518,53.428077,1
-2.448325,53.578356,1
-2.448299,53.568765,2
-2.448278,53.568181,12
-2.448145,53.582689,4
-2.448128,53.502602,1
-2.448126,53.580882,3
-2.448031,53.591974,3
-2.447965,53.585692,1
-2.44789,53.582897,1
-2.447874,53.565675,1
-2.447811,53.585441,2
-2.447771,53.571662,1
-2.447599,53.56537,1
-2.447585,53.558332,2
-2.447467,53.591446,1
-2.447385,53.502191,4
-2.447373,53.572562,2
-2.44736,53.47688,1
-2.447287,53.560095,1
-2.447257,53.583016,1
-2.447066,53.566352,1
-2.44701,53.576842,1
-2.446955,53.584482,5
-2.446906,53.585552,2
-2.446872,53.585192,1
-2.44687,53.582136,3
-2.446775,53.568816,2
